latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
44.11882,131.83783,348.25,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.24,7.63,D
44.00303,131.00169,333.41,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.34,1.99,D
41.55608,118.95376,331.35,0.33,0.56,2025-02-24,04:12,N,nominal,2.0NRT,287.43,2.43,D
44.1222,131.83694,335.72,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.55,4.72,D
44.00772,131.01045,332.3,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,284.93,4.64,D
44.12556,131.83606,347.44,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.95,4.72,D
44.12489,131.83107,334.32,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.81,4.72,D
44.13231,131.86024,333.09,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.03,4.72,D
44.12826,131.83018,338.05,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.05,5.3,D
42.10248,121.01698,327.52,0.51,0.5,2025-02-24,04:12,N,nominal,2.0NRT,285.59,2.17,D
42.11567,121.03118,340.16,0.51,0.5,2025-02-24,04:12,N,nominal,2.0NRT,287.09,4.14,D
42.1142,121.02516,327.2,0.51,0.5,2025-02-24,04:12,N,nominal,2.0NRT,284.05,4.14,D
41.77713,119.67463,338.91,0.61,0.53,2025-02-24,04:12,N,nominal,2.0NRT,286.36,5.52,D
42.57748,122.94527,325.1,0.41,0.45,2025-02-24,04:12,N,nominal,2.0NRT,284.27,1.67,D
42.14211,121.04005,326.03,0.51,0.49,2025-02-24,04:12,N,nominal,2.0NRT,284.78,2.36,D
42.13042,120.99157,330.59,0.51,0.5,2025-02-24,04:12,N,nominal,2.0NRT,286.23,3.14,D
42.59292,122.97584,337.53,0.41,0.45,2025-02-24,04:12,N,nominal,2.0NRT,283.35,3.6,D
44.02376,130.81036,325.93,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.75,2.4,D
42.14803,121.00405,330.36,0.51,0.5,2025-02-24,04:12,N,nominal,2.0NRT,286.56,2.75,D
44.19243,131.99568,330.81,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.86,3.82,D
41.779,119.49609,340.28,0.62,0.54,2025-02-24,04:12,N,nominal,2.0NRT,287.49,6.88,D
44.1965,131.99988,344.18,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.3,6.92,D
44.20259,132.01924,337.31,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,299.01,36.53,D
44.20191,132.01419,354.25,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,293.96,18.48,D
44.20123,132.00912,330.9,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.67,18.48,D
44.19987,131.99901,346.62,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.56,7.26,D
44.15635,131.67807,328.17,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.05,1.71,D
44.03228,130.79794,329.52,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,286.14,1.72,D
44.20732,132.02843,352.28,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.91,7.04,D
44.20597,132.01836,349.35,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.32,36.53,D
44.20394,132.00319,346.26,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.18,7.26,D
44.03558,130.797,325.17,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,287.4,1.72,D
44.21072,132.02759,352.82,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,291.17,70.5,D
44.21003,132.02252,352.58,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,311.2,24.51,D
44.20868,132.01242,346.26,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.04,7.67,D
44.208,132.00734,342.64,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.17,7.67,D
44.20935,132.01747,357.11,0.41,0.37,2025-02-24,04:12,N,low,2.0NRT,289.36,24.51,D
43.91978,131.63329,327.25,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285,4.05,D
44.40333,131.31631,336.16,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.4,5.55,D
41.31545,122.08906,329.11,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,286.17,1.85,D
43.16288,131.66763,342.25,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,276.95,5.65,D
41.36341,121.95289,354.55,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,287.31,11.02,D
44.54608,131.6167,349.27,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.36,7.73,D
44.54876,131.61078,331.07,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.45,1.95,D
44.55405,131.57283,335.6,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.25,4.98,D
44.56289,131.61215,348.76,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.9,6.27,D
44.55741,131.57196,334.46,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.11,4.98,D
44.17484,128.98944,342.48,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.52,9.09,D
44.56693,131.61627,367,0.4,0.37,2025-02-24,04:12,N,high,2.0NRT,294.56,7.63,D
44.56831,131.62642,336.99,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.44,6.31,D
44.56625,131.61125,331.44,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.01,7.63,D
44.1949,129.09358,346.22,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,284.28,13.38,D
44.57236,131.6306,331.96,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.06,5.43,D
44.57168,131.62553,356.4,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.31,6.31,D
44.57098,131.62044,337.82,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.27,6.31,D
44.57029,131.6154,326.12,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.6,7.63,D
44.19818,129.09258,338.14,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,288.22,13.38,D
44.17689,128.87334,329.9,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.47,2.51,D
44.19477,128.9632,325.3,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,278.75,1.47,D
44.19345,128.93347,335.56,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,279.12,2.32,D
43.17295,131.69009,337.15,0.39,0.37,2025-02-24,04:12,N,nominal,2.0NRT,279.89,4.58,D
43.1803,131.69319,333.57,0.39,0.37,2025-02-24,04:12,N,nominal,2.0NRT,278.48,5,D
42.47365,127.21144,326.86,0.43,0.38,2025-02-24,04:12,N,nominal,2.0NRT,272.94,2.27,D
41.84476,123.75507,326.11,0.39,0.44,2025-02-24,04:12,N,nominal,2.0NRT,282.93,1.99,D
41.42783,121.91193,334.33,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,285.89,2.88,D
41.4804,121.91489,341.89,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,286.74,3.36,D
41.63789,122.56178,327.82,0.45,0.47,2025-02-24,04:12,N,nominal,2.0NRT,285.74,2.42,D
41.63671,122.55656,326.02,0.45,0.47,2025-02-24,04:12,N,nominal,2.0NRT,283.49,2.42,D
41.49681,121.94501,330.28,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,285.2,1.86,D
41.9573,123.98573,326.84,0.57,0.43,2025-02-24,04:12,N,nominal,2.0NRT,275.56,3.49,D
41.95499,123.98668,330.22,0.57,0.43,2025-02-24,04:12,N,nominal,2.0NRT,276.2,4.49,D
41.63534,122.56143,338.91,0.45,0.47,2025-02-24,04:12,N,nominal,2.0NRT,286.74,3.95,D
41.48273,121.91303,339.7,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,286.19,4.85,D
41.50064,121.94864,328.56,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,287.09,3.38,D
41.49931,121.94305,334.72,0.48,0.48,2025-02-24,04:12,N,nominal,2.0NRT,287.2,3.38,D
41.38525,121.26826,340.77,0.52,0.5,2025-02-24,04:12,N,nominal,2.0NRT,289.06,5.34,D
41.79951,122.96743,329.29,0.42,0.45,2025-02-24,04:12,N,nominal,2.0NRT,278.95,10.17,D
41.7984,122.96245,334.39,0.42,0.45,2025-02-24,04:12,N,nominal,2.0NRT,287.28,10.17,D
41.74993,122.70693,331.68,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,281.67,1.48,D
41.42666,121.27786,325.79,0.52,0.5,2025-02-24,04:12,N,nominal,2.0NRT,288.86,3.97,D
41.76309,122.64557,327.08,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,285.53,2.25,D
42.32565,125.24741,328.99,0.5,0.41,2025-02-24,04:12,N,nominal,2.0NRT,280.78,3.56,D
42.3274,125.25108,326.66,0.5,0.41,2025-02-24,04:12,N,nominal,2.0NRT,280.22,3.81,D
41.76149,122.6432,334.64,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,286.41,2.8,D
41.56304,121.74104,329.24,0.49,0.48,2025-02-24,04:12,N,nominal,2.0NRT,285.3,2.42,D
41.80842,122.76926,328.45,0.43,0.46,2025-02-24,04:12,N,nominal,2.0NRT,283.19,3.86,D
41.80333,122.64878,338.44,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,287.52,8.1,D
41.7945,122.59045,340.66,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,284.17,4.22,D
41.83809,122.62347,332.48,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,285.53,5.22,D
41.90847,122.64239,333.65,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,284.66,2.76,D
42.16094,123.7573,332.37,0.38,0.43,2025-02-24,04:12,N,nominal,2.0NRT,279.4,3.19,D
43.61533,131.98602,328.42,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,280.27,9.34,D
43.61467,131.98109,340.33,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.85,9.34,D
43.61803,131.98024,350.65,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,290.53,9.34,D
43.61333,131.94554,330.78,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,280.47,2.75,D
43.62073,131.97441,346.44,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.85,5.27,D
43.6241,131.97354,341.39,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,290.04,5.27,D
43.63217,131.98164,342.27,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.97,9.69,D
43.63083,131.97179,337.26,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.5,7.5,D
43.6362,131.9857,355.61,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.17,17.1,D
43.63553,131.98073,339.29,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.4,17.69,D
43.63957,131.9848,337.39,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.6,17.1,D
43.64159,131.97403,354.19,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.78,11.78,D
43.64496,131.97318,343.81,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.8,11.78,D
42.10431,123.22211,345.3,0.41,0.45,2025-02-24,04:12,N,nominal,2.0NRT,286.57,12,D
41.81886,121.93456,329.96,0.47,0.48,2025-02-24,04:12,N,nominal,2.0NRT,286.56,2.92,D
41.91732,122.29463,328.16,0.45,0.47,2025-02-24,04:12,N,nominal,2.0NRT,286.31,2.08,D
41.97944,122.46462,338.75,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,287.29,6.62,D
41.97825,122.45944,337.46,0.44,0.46,2025-02-24,04:12,N,nominal,2.0NRT,285.04,5.16,D
39.80864,114.41021,332.92,0.62,0.71,2025-02-24,04:12,N,nominal,2.0NRT,283.66,4.96,D
42.07478,122.70586,333.69,0.43,0.46,2025-02-24,04:12,N,nominal,2.0NRT,284.28,4.05,D
41.97147,122.132,327.77,0.46,0.47,2025-02-24,04:12,N,nominal,2.0NRT,286.94,1.69,D
42.161,122.87125,325.59,0.42,0.45,2025-02-24,04:12,N,nominal,2.0NRT,283.88,2.33,D
41.84976,121.54015,326.95,0.49,0.49,2025-02-24,04:12,N,nominal,2.0NRT,285.69,2.36,D
43.6717,130.8663,328.48,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.11,11.1,D
42.21584,122.91914,325.34,0.42,0.45,2025-02-24,04:12,N,nominal,2.0NRT,285.48,2.37,D
43.67624,130.85025,345.35,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,281.85,7.26,D
43.67277,130.82632,328.26,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,286.33,1.83,D
42.18763,122.7737,325.45,0.42,0.45,2025-02-24,04:12,N,nominal,2.0NRT,284.87,1.99,D
43.84258,131.98984,334.52,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.43,4.81,D
43.8419,131.98485,331.92,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.68,3.57,D
39.53822,113.13308,325.38,0.72,0.76,2025-02-24,04:12,N,nominal,2.0NRT,284.22,4.77,D
42.18993,122.68513,335.8,0.43,0.46,2025-02-24,04:12,N,nominal,2.0NRT,282.97,3.21,D
43.7037,130.8974,325.52,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,284.15,1.58,D
43.70702,130.8965,338.65,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.78,3.2,D
43.70632,130.89172,335.05,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.42,3.2,D
43.69865,130.83891,325.87,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.41,2.57,D
44.21478,132.03177,333.98,0.41,0.37,2025-02-24,04:12,N,low,2.0NRT,308.81,70.5,D
44.2141,132.0267,352.68,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.7,70.5,D
44.21342,132.02162,353.05,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,291.42,24.51,D
44.21274,132.01657,339.23,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.81,24.51,D
44.21434,132.03426,334.03,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,278.2,130.94,D
44.21301,132.02411,350.3,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,291.85,49.93,D
44.21234,132.01904,337.97,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,300.4,49.93,D
44.21167,132.01399,329.32,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,278.2,3.56,D
44.04402,130.79668,329.29,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,282.12,2.48,D
42.66024,123.1692,325.51,0.4,0.44,2025-02-24,04:12,N,nominal,2.0NRT,281.98,1.27,D
44.05794,130.79779,326.05,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,282.73,0.88,D
41.77902,119.49527,336.79,0.62,0.54,2025-02-24,04:12,N,nominal,2.0NRT,286.58,4.28,D
44.24271,132.09012,345.56,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.65,7.46,D
44.24543,132.08414,346.95,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.05,7.46,D
44.09347,130.974,331.61,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,285.85,5.84,D
44.24882,132.08324,327.54,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,278.5,2.47,D
44.09195,130.9391,340.07,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,288.72,47.84,D
44.09665,130.94789,329.49,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.85,10.77,D
44.09595,130.94304,356.96,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,289.98,10.77,D
42.17817,120.98951,339.19,0.51,0.5,2025-02-24,04:12,N,nominal,2.0NRT,286.52,7.85,D
44.08957,130.87424,331.18,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,281.67,2.53,D
44.2375,131.91859,329.99,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.73,2.58,D
44.09772,130.90715,327.8,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.71,2.16,D
44.24088,131.91771,354.75,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.95,14.65,D
42.67369,123.05516,339.28,0.4,0.44,2025-02-24,04:12,N,nominal,2.0NRT,283.58,6.55,D
44.24358,131.91177,332.09,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.62,7.86,D
44.24763,131.91594,334.3,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.73,4.37,D
44.24696,131.91089,344.93,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.23,5.56,D
44.25101,131.91505,344.36,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,280.91,4.37,D
44.11428,130.90256,329.64,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,282.5,2.96,D
44.15682,130.7532,327.44,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.98,2.24,D
44.16326,130.72627,329.4,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.37,2.16,D
42.46484,121.75356,340.56,0.46,0.47,2025-02-24,04:12,N,nominal,2.0NRT,284.23,3.13,D
44.32241,131.82161,334.08,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,302.19,122.75,D
44.29744,131.63611,356.92,0.4,0.37,2025-02-24,04:12,N,low,2.0NRT,288.44,25.75,D
44.31429,131.73506,333.09,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.09,7.08,D
38.13828,117.07554,334.48,0.51,0.66,2025-02-24,04:12,N,nominal,2.0NRT,286.16,4.56,D
39.56067,122.53753,342.57,0.5,0.49,2025-02-24,04:12,N,nominal,2.0NRT,289.18,8.11,D
44.31362,131.73012,328.12,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.44,2.77,D
39.49554,122.34373,326.5,0.51,0.49,2025-02-24,04:12,N,nominal,2.0NRT,284.65,2.15,D
39.58238,122.73099,339.29,0.49,0.48,2025-02-24,04:12,N,nominal,2.0NRT,285.44,5.06,D
44.3008,131.63522,343.32,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,295.6,25.75,D
39.48226,122.34885,327.69,0.51,0.49,2025-02-24,04:12,N,nominal,2.0NRT,286.79,1.23,D
44.30011,131.6302,355.24,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.52,14.29,D
38.05253,117.44257,333.53,0.49,0.65,2025-02-24,04:12,N,nominal,2.0NRT,287.54,2.99,D
39.89688,125.6349,345.75,0.53,0.42,2025-02-24,04:12,N,nominal,2.0NRT,285.78,22.18,D
44.30279,131.62428,367,0.4,0.37,2025-02-24,04:12,N,high,2.0NRT,290.07,11.88,D
39.8931,125.63611,346.15,0.53,0.42,2025-02-24,04:12,N,nominal,2.0NRT,287.26,22.18,D
37.92879,118.28613,326.29,0.45,0.63,2025-02-24,04:12,N,nominal,2.0NRT,281.7,2.13,D
37.4683,117.02328,332.71,0.54,0.68,2025-02-24,04:12,N,nominal,2.0NRT,284.88,3.38,D
44.31832,131.73912,342.39,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.84,7.73,D
44.30415,131.63434,346.72,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.15,7.38,D
44.33186,131.8139,337.41,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.02,6.06,D
44.32236,131.74321,330.54,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.23,5.03,D
44.32169,131.73825,345.97,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.87,7.73,D
44.30546,131.61838,354.66,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.91,11.76,D
44.33522,131.81299,326.64,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.57,1.74,D
44.3298,131.7726,336.98,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.09,7.96,D
44.32912,131.76759,338.49,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.07,6.86,D
43.96375,129.25044,344.73,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,284.89,6.18,D
43.96627,129.24467,330.52,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,282.2,2.3,D
43.96049,129.18661,345.98,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,279.24,4.95,D
41.99237,119.61713,325.1,0.6,0.53,2025-02-24,04:12,N,nominal,2.0NRT,282.69,1.69,D
43.98446,129.22914,347,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,285.14,7.59,D
43.9837,129.2244,338.39,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.09,7.59,D
44.46229,132.25221,338.71,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.2,4.55,D
44.37574,131.51941,339.26,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.34,4.03,D
44.39397,131.62816,341.59,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.33,3.98,D
44.38045,131.52847,336,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.59,6.98,D
44.37978,131.5235,354.99,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.15,6.98,D
44.3791,131.51852,343.48,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,279.84,4.03,D
44.39869,131.63734,329.9,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.07,6.62,D
44.398,131.63228,343.37,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,290.97,6.62,D
44.38516,131.53754,339.03,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.75,5.34,D
44.40136,131.63136,332.06,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.04,6.62,D
44.39867,131.6115,334.79,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.3,5.32,D
44.40337,131.62051,343.45,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.15,10.74,D
44.4027,131.61557,344.45,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.51,7.25,D
44.38279,131.36818,333.96,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.01,4.92,D
44.38073,131.3533,335.88,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,288.78,2.22,D
44.38544,131.36229,338.33,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.08,7.13,D
44.38407,131.35237,327.49,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.9,2.22,D
44.39212,131.36047,338.18,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.11,4.22,D
44.38457,131.30595,331.41,0.39,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.16,4.43,D
44.06537,129.16119,333.74,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.56,2.44,D
44.39477,131.35458,328.17,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.79,8.37,D
44.39811,131.35368,342.5,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,290,8.37,D
44.40145,131.35277,344.76,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.93,29.65,D
44.40076,131.34781,337.51,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,281.65,6.25,D
44.40007,131.34282,350.48,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.98,6.25,D
44.39938,131.33784,335.42,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,282.4,5.61,D
44.40273,131.33698,349.87,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.78,5.61,D
44.39999,131.3172,353.3,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.42,6.54,D
44.40608,131.33609,333.05,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,279.66,7.62,D
44.4047,131.32617,354.05,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,286.82,10.17,D
44.40402,131.32126,353.36,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.41,10.17,D
44.44496,131.56813,351.87,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.63,6.78,D
44.42719,131.4386,334.34,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.27,4.4,D
44.43662,131.45668,348.26,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.75,7.24,D
44.43997,131.45576,334.93,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,285.74,7.24,D
44.43929,131.45078,328.76,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,284.2,5.7,D
44.44401,131.45985,341.67,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.26,2.9,D
44.44332,131.45488,329.69,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,283.03,2.9,D
42.98066,123.12714,338.6,0.39,0.44,2025-02-24,04:12,N,nominal,2.0NRT,282.05,4.22,D
42.98037,123.12418,339.35,0.39,0.44,2025-02-24,04:12,N,nominal,2.0NRT,282.43,4.22,D
44.10188,128.92174,325.81,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,277.43,1.53,D
44.13322,129.05241,345.91,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.66,18.64,D
44.13651,129.05139,350.18,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,286.78,18.64,D
44.12062,128.93095,343.68,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,285.9,16.62,D
42.1215,119.36899,341.1,0.62,0.54,2025-02-24,04:12,N,nominal,2.0NRT,286.16,6.41,D
44.53675,131.67659,367,0.4,0.37,2025-02-24,04:12,N,high,2.0NRT,352.68,128.64,D
44.53608,131.67155,338.7,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,298.83,128.64,D
44.54012,131.6757,349.57,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,289.68,19.28,D
44.53944,131.67067,351.17,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,294.6,19.28,D
44.58213,131.9377,331.65,0.41,0.37,2025-02-24,04:12,N,nominal,2.0NRT,293.13,23.71,D
44.54676,131.6217,349.29,0.4,0.37,2025-02-24,04:12,N,nominal,2.0NRT,287.39,7.73,D
44.24194,129.11604,344.39,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,275.81,7.72,D
44.2121,128.92958,345.48,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,283.73,7.73,D
44.23784,129.04713,338.35,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,279.61,2.66,D
44.23106,128.83322,332.39,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,277.63,2.86,D
44.24976,128.92792,334.99,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.87,4.91,D
44.24899,128.92314,331.77,0.39,0.36,2025-02-24,04:12,N,nominal,2.0NRT,280.26,2.38,D
